"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Maas_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","MaasPrecip_1","MaasTemp_1"
"786",14516,"Bug Creek Anthills (Reworked)","Hadrosauridae","family","Hadrosauridae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"787",14516,"Bug Creek Anthills (Reworked)","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"788",14516,"Bug Creek Anthills (Reworked)","Triceratops","genus","Ceratopsidae","Triceratops","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"789",14516,"Bug Creek Anthills (Reworked)","Paronychodon","genus","NO_FAMILY_SPECIFIED","Paronychodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"790",14516,"Bug Creek Anthills (Reworked)","Troodon","genus","Troodontidae","Troodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"791",14516,"Bug Creek Anthills (Reworked)","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"792",14516,"Bug Creek Anthills (Reworked)","Nortedelphys jasoni","species","Herpetotheriidae","Nortedelphys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"793",14516,"Bug Creek Anthills (Reworked)","Nortedelphys minimus","species","Herpetotheriidae","Nortedelphys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"794",14516,"Bug Creek Anthills (Reworked)","Charadriiformes","species","","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"795",14516,"Bug Creek Anthills (Reworked)","Nortedelphys jasoni","species","Herpetotheriidae","Nortedelphys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"796",14516,"Bug Creek Anthills (Reworked)","Alostera saskatchewanensis","species","Zhelestidae","Alostera","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"797",14516,"Bug Creek Anthills (Reworked)","Cimolomys gracilis","species","Cimolomyidae","Cimolomys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"798",14516,"Bug Creek Anthills (Reworked)","Essonodon browni","species","Cimolomyidae","Essonodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"799",14516,"Bug Creek Anthills (Reworked)","Alphadon marshi","species","Alphadontidae","Alphadon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"800",14516,"Bug Creek Anthills (Reworked)","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"801",14516,"Bug Creek Anthills (Reworked)","Gypsonictops hypoconus","species","Gypsonictopidae","Gypsonictops","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"802",14516,"Bug Creek Anthills (Reworked)","Batodon tenuis","species","Cimolestidae","Batodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"803",14516,"Bug Creek Anthills (Reworked)","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"804",14516,"Bug Creek Anthills (Reworked)","Pediomys elegans","species","Pediomyidae","Pediomys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"805",14516,"Bug Creek Anthills (Reworked)","Leptalestes krejcii","species","Pediomyidae","Leptalestes","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"806",14516,"Bug Creek Anthills (Reworked)","Aletridelphys hatcheri","species","Pediomyidae","Aletridelphys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"807",14516,"Bug Creek Anthills (Reworked)","Aletridelphys florencae","species","Pediomyidae","Aletridelphys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"808",14516,"Bug Creek Anthills (Reworked)","Gypsonictops hypoconus","species","Gypsonictopidae","Gypsonictops","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"809",14516,"Bug Creek Anthills (Reworked)","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"810",14516,"Bug Creek Anthills (Reworked)","Altacreodus magnus","species","NO_FAMILY_SPECIFIED","Altacreodus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"811",14516,"Bug Creek Anthills (Reworked)","Glasbius twitchelli","species","Glasbiidae","Glasbius","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"812",14516,"Bug Creek Anthills (Reworked)","Palatobaena bairdi","species","Baenidae","Palatobaena","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"813",14517,"Bug Creek West (Reworked)","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"814",14517,"Bug Creek West (Reworked)","Cimolopteryx maxima","species","Cimolopterygidae","Cimolopteryx","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"815",14517,"Bug Creek West (Reworked)","Aves","class","","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"816",14517,"Bug Creek West (Reworked)","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"817",14517,"Bug Creek West (Reworked)","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"818",14517,"Bug Creek West (Reworked)","Pediomys elegans","species","Pediomyidae","Pediomys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"819",14517,"Bug Creek West (Reworked)","Leptalestes krejcii","species","Pediomyidae","Leptalestes","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"820",14517,"Bug Creek West (Reworked)","Aletridelphys hatcheri","species","Pediomyidae","Aletridelphys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"821",14517,"Bug Creek West (Reworked)","Leptalestes cooki","species","Pediomyidae","Leptalestes","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"822",14517,"Bug Creek West (Reworked)","Aletridelphys florencae","species","Pediomyidae","Aletridelphys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"823",14517,"Bug Creek West (Reworked)","Glasbius","genus","Glasbiidae","Glasbius","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"824",14517,"Bug Creek West (Reworked)","Gypsonictops hypoconus","species","Gypsonictopidae","Gypsonictops","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"825",14520,"Clam Hollow","Trionychidae","family","Trionychidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"826",14520,"Clam Hollow","Baenidae","family","Baenidae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"827",14520,"Clam Hollow","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"828",14520,"Clam Hollow","Reptilia","class","","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"829",14520,"Clam Hollow","Testudines","order","","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"830",14520,"Clam Hollow","Hadrosauridae","family","Hadrosauridae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"831",14520,"Clam Hollow","Essonodon browni","species","Cimolomyidae","Essonodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"832",14521,"Cole Anthill 2","Saurornitholestinae","subfamily","Dromaeosauridae","","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"833",14521,"Cole Anthill 2","Troodon","genus","Troodontidae","Troodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"834",14521,"Cole Anthill 2","Leptalestes krejcii","species","Pediomyidae","Leptalestes","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11276,1.36104345074273e-05,276.880065917969
"835",14523,"Crooked Creek (Montana)","Cimolomys gracilis","species","Cimolomyidae","Cimolomys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"836",14523,"Crooked Creek (Montana)","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"837",14523,"Crooked Creek (Montana)","Leptalestes cooki","species","Pediomyidae","Leptalestes","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"838",14523,"Crooked Creek (Montana)","Mesodma thompsoni","species","Neoplagiaulacidae","Mesodma","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"839",14523,"Crooked Creek (Montana)","Essonodon browni","species","Cimolomyidae","Essonodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"840",14523,"Crooked Creek (Montana)","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"841",14523,"Crooked Creek (Montana)","Aletridelphys hatcheri","species","Pediomyidae","Aletridelphys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"842",14525,"Dry Fork Coulee","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"843",14525,"Dry Fork Coulee","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"844",14525,"Dry Fork Coulee","Helopanoplia distincta","species","Plastomenidae","Helopanoplia","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
"845",14525,"Dry Fork Coulee","Compsemys victa","species","NO_FAMILY_SPECIFIED","Compsemys","Hell Creek","",2124,0.910000026226044,759.477905273438,8442.6044921875,76.7499923706055,0.0486669391393661,26.0817337036133,6.888427734375,11275,1.32623690660694e-05,276.980163574219
